LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
1244,2016-09-29,02:04:25,Info,CBS    Read out cached package applicability for package,"Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1245,2016-09-29,02:04:25,Info,CBS    Session,30546354_3217926235 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3217926235', 'WindowsUpdateAgent.']"
1246,2016-09-29,02:04:25,Info,CBS    Read out cached package applicability for package,"Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1247,2016-09-29,02:04:26,Info,CBS    Session,30546354_3218366261 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3218366261', 'WindowsUpdateAgent.']"
1248,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1249,2016-09-29,02:04:26,Info,CBS    Session,30546354_3219376318 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3219376318', 'WindowsUpdateAgent.']"
1250,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1,', '80, CurrentState:112']"
1251,2016-09-29,02:04:26,Info,CBS    Session,30546354_3220876404 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3220876404', 'WindowsUpdateAgent.']"
1252,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
1253,2016-09-29,02:04:26,Info,CBS    Session,30546354_3222456494 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3222456494', 'WindowsUpdateAgent.']"
1254,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1,', '80, CurrentState:112']"
1255,2016-09-29,02:04:26,Info,CBS    Session,30546354_3225106646 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3225106646', 'WindowsUpdateAgent.']"
1256,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1257,2016-09-29,02:04:26,Info,CBS    Session,30546354_3225556672 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3225556672', 'WindowsUpdateAgent.']"
1258,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1259,2016-09-29,02:04:26,Info,CBS    Session,30546354_3225636676 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3225636676', 'WindowsUpdateAgent.']"
1260,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
1261,2016-09-29,02:04:26,Info,CBS    Session,30546354_3225896691 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3225896691', 'WindowsUpdateAgent.']"
1262,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3,', '112, CurrentState:112']"
1263,2016-09-29,02:04:26,Info,CBS    Session,30546354_3226336716 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3226336716', 'WindowsUpdateAgent.']"
1264,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1265,2016-09-29,02:04:26,Info,CBS    Session,30546354_3226626733 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3226626733', 'WindowsUpdateAgent.']"
1266,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1267,2016-09-29,02:04:26,Info,CBS    Session,30546354_3226836745 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3226836745', 'WindowsUpdateAgent.']"
1268,2016-09-29,02:04:26,Info,CBS    Read out cached package applicability for package,"Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
1269,2016-09-29,02:04:26,Info,CBS    Session,30546354_3227386776 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3227386776', 'WindowsUpdateAgent.']"
1270,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
1271,2016-09-29,02:04:27,Info,CBS    Session,30546354_3228776856 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3228776856', 'WindowsUpdateAgent.']"
1272,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2,', '64,']"
1273,2016-09-29,02:04:27,Info,CBS    Session,30546354_3228966867 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3228966867', 'WindowsUpdateAgent.']"
1274,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1,', '0,']"
1275,2016-09-29,02:04:27,Info,CBS    Session,30546354_3229296886 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3229296886', 'WindowsUpdateAgent.']"
1276,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0,', '0,']"
1277,2016-09-29,02:04:27,Info,CBS    Session,30546354_3229346889 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3229346889', 'WindowsUpdateAgent.']"
1278,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0,', '0,']"
1279,2016-09-29,02:04:27,Info,CBS    Session,30546354_3229556901 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3229556901', 'WindowsUpdateAgent.']"
1280,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1281,2016-09-29,02:04:27,Info,CBS    Session,30546354_3230196937 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3230196937', 'WindowsUpdateAgent.']"
1282,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
1283,2016-09-29,02:04:27,Info,CBS    Session,30546354_3230936980 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3230936980', 'WindowsUpdateAgent.']"
1284,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
1285,2016-09-29,02:04:27,Info,CBS    Session,30546354_3232347060 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3232347060', 'WindowsUpdateAgent.']"
1286,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3,', '80, CurrentState:112']"
1287,2016-09-29,02:04:27,Info,CBS    Session,30546354_3233207109 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3233207109', 'WindowsUpdateAgent.']"
1288,2016-09-29,02:04:27,Info,CBS    Read out cached package applicability for package,"Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1289,2016-09-29,02:04:31,Info,CBS    Session,30546354_3271199282 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3271199282', 'WindowsUpdateAgent.']"
1290,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1291,2016-09-29,02:04:31,Info,CBS    Session,30546354_3273319404 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3273319404', 'WindowsUpdateAgent.']"
1292,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
1293,2016-09-29,02:04:31,Info,CBS    Session,30546354_3274739485 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3274739485', 'WindowsUpdateAgent.']"
1294,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1295,2016-09-29,02:04:31,Info,CBS    Session,30546354_3274949497 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3274949497', 'WindowsUpdateAgent.']"
1296,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0",d141e2fa,<*> ApplicableState: <*> <*>,"['Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903,', '112, CurrentState:0']"
1297,2016-09-29,02:04:31,Info,CBS    Session,30546354_3275569532 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3275569532', 'WindowsUpdateAgent.']"
1298,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0,', '112, CurrentState:112']"
1299,2016-09-29,02:04:31,Info,CBS    Session,30546354_3275839548 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3275839548', 'WindowsUpdateAgent.']"
1300,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1301,2016-09-29,02:04:31,Info,CBS    Session,30546354_3276819604 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3276819604', 'WindowsUpdateAgent.']"
1302,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1303,2016-09-29,02:04:31,Info,CBS    Session,30546354_3276969612 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3276969612', 'WindowsUpdateAgent.']"
1304,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1305,2016-09-29,02:04:31,Info,CBS    Session,30546354_3277269630 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3277269630', 'WindowsUpdateAgent.']"
1306,2016-09-29,02:04:31,Info,CBS    Read out cached package applicability for package,"Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2,', '0,']"
1307,2016-09-29,02:04:32,Info,CBS    Session,30546354_3282399923 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3282399923', 'WindowsUpdateAgent.']"
1308,2016-09-29,02:04:32,Info,CBS    Read out cached package applicability for package,"Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1,', '112, CurrentState:112']"
1309,2016-09-29,02:04:32,Info,CBS    Session,30546354_3283119964 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3283119964', 'WindowsUpdateAgent.']"
1310,2016-09-29,02:04:32,Info,CBS    Read out cached package applicability for package,"Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1311,2016-09-29,02:04:32,Info,CBS    Session,30546354_3284880065 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3284880065', 'WindowsUpdateAgent.']"
1312,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1313,2016-09-29,02:04:33,Info,CBS    Session,30546354_3290590392 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3290590392', 'WindowsUpdateAgent.']"
1314,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1315,2016-09-29,02:04:33,Info,CBS    Session,30546354_3290750401 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3290750401', 'WindowsUpdateAgent.']"
1316,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2,', '80,']"
1317,2016-09-29,02:04:33,Info,CBS    Session,30546354_3290900409 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3290900409', 'WindowsUpdateAgent.']"
1318,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
1319,2016-09-29,02:04:33,Info,CBS    Session,30546354_3291640452 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3291640452', 'WindowsUpdateAgent.']"
1320,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0,', '80,']"
1321,2016-09-29,02:04:33,Info,CBS    Session,30546354_3292390494 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3292390494', 'WindowsUpdateAgent.']"
1322,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
1323,2016-09-29,02:04:33,Info,CBS    Session,30546354_3292510501 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3292510501', 'WindowsUpdateAgent.']"
1324,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
1325,2016-09-29,02:04:33,Info,CBS    Session,30546354_3293810576 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3293810576', 'WindowsUpdateAgent.']"
1326,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4,', '112, CurrentState:112']"
1327,2016-09-29,02:04:33,Info,CBS    Session,30546354_3297200770 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3297200770', 'WindowsUpdateAgent.']"
1328,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2,', '80, CurrentState:112']"
1329,2016-09-29,02:04:33,Info,CBS    Session,30546354_3297210770 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3297210770', 'WindowsUpdateAgent.']"
1330,2016-09-29,02:04:33,Info,CBS    Read out cached package applicability for package,"Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1331,2016-09-29,02:04:34,Info,CBS    Session,30546354_3298080820 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3298080820', 'WindowsUpdateAgent.']"
1332,2016-09-29,02:04:34,Info,CBS    Read out cached package applicability for package,"Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1,', '80, CurrentState:112']"
1333,2016-09-29,02:04:34,Info,CBS    Session,30546354_3298800861 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3298800861', 'WindowsUpdateAgent.']"
1334,2016-09-29,02:04:34,Info,CBS    Read out cached package applicability for package,"Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5,', '112, CurrentState:112']"
1335,2016-09-29,02:04:34,Info,CBS    Session,30546354_3300650967 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3300650967', 'WindowsUpdateAgent.']"
1336,2016-09-29,02:04:34,Info,CBS    Read out cached package applicability for package,"Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
1337,2016-09-29,02:04:34,Info,CBS    Session,30546354_3300820977 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3300820977', 'WindowsUpdateAgent.']"
1338,2016-09-29,02:04:34,Info,CBS    Read out cached package applicability for package,"Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1,', '80,']"
1339,2016-09-29,02:04:34,Info,CBS    Session,30546354_3300870980 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3300870980', 'WindowsUpdateAgent.']"
1340,2016-09-29,02:04:34,Info,CBS    Read out cached package applicability for package,"Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511, ApplicableState: 112, CurrentState:0",d141e2fa,<*> ApplicableState: <*> <*>,"['Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511,', '112, CurrentState:0']"
1341,2016-09-29,02:04:34,Info,CBS    Session,30546354_3300980986 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3300980986', 'WindowsUpdateAgent.']"
1342,2016-09-29,02:04:34,Info,CBS    Read out cached package applicability for package,"Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1,', '80, CurrentState:112']"
1343,2016-09-29,02:04:34,Info,CBS    Session,30546354_3301050990 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3301050990', 'WindowsUpdateAgent.']"
1344,2016-09-29,02:04:34,Info,CBS    Read out cached package applicability for package,"Package_for_KB2685939~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2685939~31bf3856ad364e35~amd64~~6.1.1.2,', '80, CurrentState:112']"
1345,2016-09-29,02:04:34,Info,CBS    Session,30546354_3301471014 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3301471014', 'WindowsUpdateAgent.']"
1346,2016-09-29,02:04:34,Info,CBS    Read out cached package applicability for package,"Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
1347,2016-09-29,02:04:34,Info,CBS    Session,30546354_3306751316 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_3306751316', 'WindowsUpdateAgent.']"
